Folder,File Name,Full Path,File Type,Last Modified,Drive Link,Keywords
Blog Post Planner PLR Templates,5. read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/5. Read Me.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1cgV8EvKryftN25GuED9O2olstP4isPmh/edit,
A4 Blog Post Planner BW,a4 blog post planner bw.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/3. Not Decorated No Bleed/A4 Blog Post Planner BW/A4 Blog Post Planner BW.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1C-o6Y4uuqmKdGnHS7PrvytGL_b1PQHHt/edit,
8.5x11 Blog Post Planner BW,8.5x11 blog post planner - bw.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/3. Not Decorated No Bleed/8.5x11 Blog Post Planner BW/8.5x11 Blog Post Planner - BW.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1BstJbxYpe4psbI--GBzM4XQ3zEtE-RTF/edit,
6x9 Blog Post Planner BW,6x9 blog post planner bw.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/3. Not Decorated No Bleed/6x9 Blog Post Planner BW/6x9 Blog Post Planner BW.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1Bpb3PHr8wJ1Wf0WTRGuUTRQFuHaf0svx/edit,
6x9wb Blog Post Planner,6x9wb blog post planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/2. Decorated With Bleed/6x9wb Blog Post Planner/6x9wb Blog Post Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1Bkoq5VWtr6u9sW8okovYeRIzVPqKnkMX/edit,
8.5x11wb Blog Post Planner,8.5x11wb blog post planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/2. Decorated With Bleed/8.5x11wb Blog Post Planner/8.5x11wb Blog Post Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1Bgz0K3lzkTiJkoJcvGNqxbD5ajugNZ96/edit,
A4 Blog Post Planner,a4 blog post planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/2. Decorated With Bleed/A4 Blog Post Planner/A4 Blog Post Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1BeTthpv21tyiKuaQXkUGncW9-M_JiUTI/edit,
6x9 Flat Cover,6x9 blog post planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/4. Covers/6x9 Flat Cover/6x9 Blog Post Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1CiCC-H2kH5m2ntxw8-3dYdagddyXlLLB/edit,
8.5x11 Flat Cover,8.5x11 blog post planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/4. Covers/8.5x11 Flat Cover/8.5x11 Blog Post Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1CTQ2LZuwWIeyWil8UrtnHeNv4THVcxOS/edit,
6x9 KDP Cover,6x9 kdp blog post planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/4. Covers/6x9 KDP Cover/6x9 KDP Blog Post Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1CDIs-lSU5iE8SJEZrul2oQ-jO1qhrdOk/edit,
A4 Flat Cover,a4 blog post planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Blog Post Planner PLR Templates/4. Covers/A4 Flat Cover/A4 Blog Post Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1Rk7c57Egj9EoiZOfRADRTA1VUv1Bb4En/edit,
Digital Adhd Life Planner,adhd life planner templates (mrr) - manual.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Digital Adhd Life Planner/Adhd Life Planner templates (MRR) - Manual.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1cGcSUnaOLwCeh9AzqMdMjQt9NEzPCF5j/edit,"attention, clarity, distraction, routine"
Digital Adhd Life Planner,adhd life planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Digital Adhd Life Planner/ADHD Life Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1c0VeC7qvR1Ui7I9N-8GSflH2UsggncpB/edit,"attention, clarity, distraction, routine"
Budget Planner PLR Templates,6. thj plr club license.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/6. THJ PLR Club License.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1clKi-44UNoezDKDRIhSTuMxF7XfStN-g/edit,
Budget Planner PLR Templates,5. read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/5. Read Me.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1cgV8EvKryftN25GuED9O2olstP4isPmh/edit,
Budget Planner PLR Templates,7. budget planner info.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/7. Budget Planner info.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1bgHov8OiyrVjzZvcyUthkItQ52ZRvQhw/edit,
6x9 Flat Cover,6x9 budget planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/4. Covers/6x9 Flat Cover/6x9 Budget Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SB1fzU6XRdpH9PlpAV6_sXqjhye8B5uW/edit,
8.5x11 Flat Cover,8.5x11 budget planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/4. Covers/8.5x11 Flat Cover/8.5x11 Budget Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1TAv15PBF_KgNwd57Z-eHxMiLVRS9bR55/edit,
6x9 KDP Cover,6x9 kdp budget planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/4. Covers/6x9 KDP Cover/6x9 KDP Budget Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SpwswS3Q6Z9QKT6AiRviaI3OdJ12lRqE/edit,
A4 Flat Cover,a4 budget planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/4. Covers/A4 Flat Cover/A4 Budget Planner Cover.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SkKfHFpqWWSS0yuzCvkhA8wRosk9_YUi/edit,
A4 Budget Planner,a4 budget planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/2. Decorated With Bleed/A4 Budget Planner/A4 Budget Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SVMWqnhXwq09y-xPwCkW5KAmK58X1apF/edit,
8.5x11 Budget Planner,8.5x11wb budget planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/2. Decorated With Bleed/8.5x11 Budget Planner/8.5x11wb Budget Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SRw_VdvWvpi6PQSwZW15iSM_oZ0Iebye/edit,
6x9 Budget Planner,6x9wb budget planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/2. Decorated With Bleed/6x9 Budget Planner/6x9wb Budget Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1TcLVbH8dxjHw_xIRXeKmhP-cOB0hMZ8i/edit,
A4 Budget Planner,a4 budget planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/3. Not Decorated No Bleed/A4 Budget Planner/A4 Budget Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SVMWqnhXwq09y-xPwCkW5KAmK58X1apF/edit,
6x9 Budget Planner,6x9 budget planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/3. Not Decorated No Bleed/6x9 Budget Planner/6x9 Budget Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1TOTN89jCOQt1e9Uw4CMiqrQgkql94jPc/edit,
8.5x11 Budget Planner,8.5x11wb budget planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Budget Planner PLR Templates/3. Not Decorated No Bleed/8.5x11 Budget Planner/8.5x11wb Budget Planner.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1SRw_VdvWvpi6PQSwZW15iSM_oZ0Iebye/edit,
Christmas planner,thj plr club license.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/THJ PLR Club License.pdf,PDF,2025-03-29 10:26,https://drive.google.com/file/d/1YsvRg3GFUvvNxTiYzYJ2_zMRuGwe7zPs/edit,
Christmas planner,read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/Read Me.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YqNNdQaeLbxjiCBcEItBuaoEkZ5wzZJx/edit,
6x9 Colour Christmas,6x9 christmas planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/6x9 Colour Christmas/6x9 Christmas Planner.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1AuJ4SRLFo12on1Z204zRfKPqRJCqWGX_/edit,
A4 B and W Christmas,a4 christmas planner grayscale.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/A4 B and W Christmas/A4 Christmas Planner grayscale.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1B0K5AJpnkBubEfoEcKwH_6FL80OE5mby/edit,
A4 Colour Christmas,a4 christmas planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/A4 Colour Christmas/A4 Christmas Planner.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1Tey4v7nxjkKxdCf3XSq5bodcffy01iBi/edit,
6x9 B and W Christmas,6x9 christmas planner grayscale.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/6x9 B and W Christmas/6x9 Christmas Planner grayscale.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1U1KCZsvzydOZNHDPc38PiS-7eJ_Q8WmX/edit,
6x9 KDP Cover - 150 pgs,6x9 christmas cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/Covers/6x9 KDP Cover - 150 pgs/6x9 Christmas Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1XBGb7632r6HbqkgILWnzWPTl2ykHancK/edit,
A4 Cover,a4 christmas cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Christmas planner/Covers/A4 Cover/A4 Christmas Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1XP06oVxtAac0sMV5CQbyiVb-mMSzxMUf/edit,
Business Planner PLR Templates,7. business planner info.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/7. Business Planner info.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1ecUsqwSTMGghqq139NgPZ1GJcbA1TzmK/edit,
Business Planner PLR Templates,6. thj plr club license.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/6. THJ PLR Club License.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1clKi-44UNoezDKDRIhSTuMxF7XfStN-g/edit,
Business Planner PLR Templates,5. read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/5. Read Me.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1cgV8EvKryftN25GuED9O2olstP4isPmh/edit,
8.5x11 Business Planner,8.5x11wb business planner templates.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/2. Decorated With Bleed/8.5x11 Business Planner/8.5x11wb Business Planner Templates.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1XuR0goU9ndJNEmMXh7tk07gTAq1_8YCG/edit,
6x9 Business Planner,6x9wb business planner templates.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/2. Decorated With Bleed/6x9 Business Planner/6x9wb Business Planner Templates.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1XiwbBjCg3uxRCM-bi74LvJk7BovCPZHt/edit,
A4 Business Planner,a4 business planner templates.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/2. Decorated With Bleed/A4 Business Planner/A4 Business Planner Templates.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1XbJ9NIvOFXZBt3VKD06NgV9HyVkMcMvW/edit,
A4 Business Planner,a4 business planner templates.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/3. Not Decorated No Bleed/A4 Business Planner/A4 Business Planner Templates.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1XbJ9NIvOFXZBt3VKD06NgV9HyVkMcMvW/edit,
6x9 Business Planner,6x9 business planner templates.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/3. Not Decorated No Bleed/6x9 Business Planner/6x9 Business Planner Templates.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1Y9-E-iXC2uBWnwC9USR4Ny0lCf9x7uPl/edit,
8.5x11 Business Planner,8.5x11 business planner templates.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/3. Not Decorated No Bleed/8.5x11 Business Planner/8.5x11 Business Planner Templates.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1Y6GoE_SX7OSRe7xE14bvQYFin67f_jtK/edit,
6x9 Flat Cover,6x9 business planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/4. Covers/6x9 Flat Cover/6x9 Business Planner Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YuIvw7xsL5o9rLtJLXIJLDnLjvbHiyb5/edit,
8.5x11 Flat Cover,8.5x11 business planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/4. Covers/8.5x11 Flat Cover/8.5x11 Business Planner Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1Yf0_XVlRtTHn9gsuNvAd0w4_7JUki3Bi/edit,
A4 Flat Cover,a4 business planner cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner PLR Templates/4. Covers/A4 Flat Cover/A4 Business Planner Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YeNF-JIbxdh8pkXYalUebLq20g8tJX2q/edit,
Content planner,read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/Read Me.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YqNNdQaeLbxjiCBcEItBuaoEkZ5wzZJx/edit,
Content planner,thj plr club license.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/THJ PLR Club License.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YsvRg3GFUvvNxTiYzYJ2_zMRuGwe7zPs/edit,
6x9 B and W Content,6x9wb content planner grayscale.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/6x9 B and W Content/6x9wb Content Planner grayscale.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1Um7cUPb1jdCFHpRV8XE4CGmiMrRrVJQn/edit,
A4 B and W Content,a4 content planner grayscale.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/A4 B and W Content/A4 Content Planner grayscale.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1VIHvsCz_tI_eujAdMxdm5KWdFZAymvKY/edit,
6x9 KDP Cover - 150 pgs,6x9 content cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/Covers/6x9 KDP Cover - 150 pgs/6x9 Content Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1Z0Q9eUsxdlSZSKrO9O3qai5-I8zyOdFc/edit,
A4 Cover,a4 content cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/Covers/A4 Cover/A4 Content Cover.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1ZDlG5dKDnCMUJZwv2TOReIiIGF0p4ajq/edit,
6x9 Colour Content,6x9wb content planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/6x9 Colour Content/6x9wb Content Planner.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1VApf88dq16dYMdR2AgBJk3vtTQV9nQzJ/edit,
A4 Colour Content,a4 content planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Content planner/A4 Colour Content/A4 Content Planner.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1ZAFPcj4GrDSq5RB7Q6U8C6BkJOtK6nDj/edit,
Business Planner,thj plr club license.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/THJ PLR Club License.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YsvRg3GFUvvNxTiYzYJ2_zMRuGwe7zPs/edit,
Business Planner,read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/Read Me.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1YqNNdQaeLbxjiCBcEItBuaoEkZ5wzZJx/edit,
6x9 B and W Business,6x9 business planner grayscale.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/6x9 B and W Business/6x9 Business Planner grayscale.pdf,PDF,2025-03-29 10:27,https://drive.google.com/file/d/1ZXPM6V1Y0F7fsYwSNKRZAsny_mLTVNAY/edit,
A4 Colour Business,a4 business planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/A4 Colour Business/A4 Business Planner.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1ZMWy2T389nk90bNPKBgj5yTdHcxwtwUj/edit,
A4 Cover,a4 business cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/Covers/A4 Cover/A4 Business Cover.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1_a7VeTApc31QZWaYsnVIXlisNhIFiEpQ/edit,
6x9 KDP Cover - 150 pgs,6x9 business cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/Covers/6x9 KDP Cover - 150 pgs/6x9 Business Cover.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1_bJ-OTnqeHACXhzZvQmmj4PE6lFFukX8/edit,
A4 B and W Business,a4 business planner grayscale.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/A4 B and W Business/A4 Business Planner grayscale.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1ZkazAVUnF252__LN3sqhrbeKfTROyqXi/edit,
6x9 Colour Business,6x9 business planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Business Planner/6x9 Colour Business/6x9 Business Planner.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1_3OF4uRrBuTJsgAC4FUsjMID-e5tce92/edit,
Goal setting planner,read me.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Goal setting planner/Read Me.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1YqNNdQaeLbxjiCBcEItBuaoEkZ5wzZJx/edit,
Goal setting planner,thj plr club license.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Goal setting planner/THJ PLR Club License.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1YsvRg3GFUvvNxTiYzYJ2_zMRuGwe7zPs/edit,
A4 Colour Gosls,a4 goal setting planner.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Goal setting planner/A4 Colour Gosls/A4 Goal Setting planner.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1_VsY8bJ8RrdZJCcAs4hMiE6Uc1zUowwt/edit,
6x9 KDP Cover - 150 pgs,6x9 goal setting cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Goal setting planner/Covers/6x9 KDP Cover - 150 pgs/6x9 Goal Setting Cover.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1_up54VSalEZeHMk-ZD9lNSMcI7IhPhKg/edit,
A4 Cover,a4 goal setting cover.pdf,Living Diary - LOGO/Living Diary – PLR Materials (Happy Journals Club)/Planners/Goal setting planner/Covers/A4 Cover/A4 Goal Setting Cover.pdf,PDF,2025-03-29 10:28,https://drive.google.com/file/d/1aCisYiUEE_FhneOLvwWzWxmqSwDGvRxV/edit,
